destination_id,destination_slug,destination_name,place_id,place_name,category,location,image,rating,review_count,source,avg_cost
74,buon-ma-thuot,Buôn Ma Thuột,1535,Trung tâm điều dưỡng người có công,attraction,"Trung tâm điều dưỡng người có công, Địa điểm không tên, Road, Buôn Ma Thuột, Đắk Lắk","",0,0,goong_places,0
74,buon-ma-thuot,Buôn Ma Thuột,1536,Trường Nuôi Dưỡng Thiên Nhiên Hoa Đang,attraction,"Trường Nuôi Dưỡng Thiên Nhiên Hoa Đang, Địa điểm không tên, Road, Thành phố Buôn Ma Thuột, Đắk Lắk","",0,0,goong_places,0
74,buon-ma-thuot,Buôn Ma Thuột,1555,Vườn Hoa Hồng Kim Phát,nature,"Vườn Hoa Hồng Kim Phát, 155 Đ. Đỗ Xuân Hợp, Tân Lợi, Thành phố Buôn Ma Thuột, Đắk Lắk","",0,0,goong_places,0
74,buon-ma-thuot,Buôn Ma Thuột,1553,Vườn hoa,nature,"Vườn hoa, Buôn Ma Thuột, Đắk Lắk","",0,0,goong_places,0
74,buon-ma-thuot,Buôn Ma Thuột,1556,Vườn hoa Mai Xuân Thưởng,nature,"Vườn hoa Mai Xuân Thưởng, Phan Bội Châu, Tân Tiến, Buôn Ma Thuột, Đắk Lắk","",0,0,goong_places,0
74,buon-ma-thuot,Buôn Ma Thuột,1554,Vườn hoa Quang Trung,nature,"Vườn hoa Quang Trung, Quang Trung, Buôn Ma Thuột, Đắk Lắk","",0,0,goong_places,0
74,buon-ma-thuot,Buôn Ma Thuột,1557,Vườn hoa lan BAN MÊ,nature,"Vườn hoa lan BAN MÊ, 15/18 Lê Duẩn, Tự An, Thành phố Buôn Ma Thuột, Đắk Lắk","",0,0,goong_places,0
74,buon-ma-thuot,Buôn Ma Thuột,1566,khu vui chơi bmt,entertainment,"khu vui chơi bmt, 625 Lê Duẩn, Ea Tam, Thành phố Buôn Ma Thuột, Đắk Lắk","",0,0,goong_places,0
74,buon-ma-thuot,Buôn Ma Thuột,1573,nhà,entertainment,"nhà, Đường Ama Khê, Tự An, Buôn Ma Thuột, Đắk Lắk","",0,0,goong_places,0
74,buon-ma-thuot,Buôn Ma Thuột,1533,ĐỊA ĐIỂM ĐĂNG KÝ DV VIỄN THÔNG,attraction,"ĐỊA ĐIỂM ĐĂNG KÝ DV VIỄN THÔNG, 02 Đường A13, Cư Ê Bur, Thành phố Buôn Ma Thuột, Đắk Lắk","",0,0,goong_places,0
